时间戳,压力传感器1,压力传感器2
0.0,29.48917843489959,27.465347017776633
0.02002002002002002,45.72987624773293,43.69428268695171
0.04004004004004004,58.12250916183886,56.066119896683205
0.06006006006006006,50.854993231875994,48.768856937108865
0.08008008008008008,46.619109789090786,44.49439277248194
0.10010010010010009,58.443371652953374,56.271392787633616
0.12012012012012012,42.59020744579481,40.362472499298924
0.14014014014014015,45.71900786862142,43.42724309286734
0.16016016016016016,56.80454353581309,54.44072838518759
0.18018018018018017,51.69453048060221,49.25092932877124
0.20020020020020018,54.65625309417027,52.12544582419156
0.22022022022022023,64.78200323396388,62.15691458073481
0.24024024024024024,56.873569911511,54.14749744051873
0.2602602602602603,56.99583429037924,54.16247490211255
0.2802802802802803,60.13657577569749,57.19005063091014
0.3003003003003003,49.28483658087968,46.219714348139725
0.3203203203203203,41.55239972983517,38.36371806342895
0.34034034034034033,51.91213372980175,48.59541889305946
0.36036036036036034,71.5716869881615,68.12297154460498
0.38038038038038036,64.59345978769659,61.009298290050516
0.40040040040040037,68.35420203677313,64.63168465179848
0.42042042042042044,75.84278807013922,71.97955208541012
0.44044044044044045,52.36937867986113,48.363617846982336
0.46046046046046046,79.48473965617734,75.33521133349505
0.4804804804804805,69.26050810052656,64.9665381670871
0.5005005005005005,69.03993976307402,64.60142528439832
0.5205205205205206,65.79575128116814,61.21316091630061
0.5405405405405406,65.34168145577644,60.61605360399836
0.5605605605605606,68.34763339804631,63.48057209258231
0.5805805805805806,63.16201223259362,58.155680797549955
0.6006006006006006,58.71692131548588,53.57403381110308
0.6206206206206206,62.67336042254182,57.39717091259146
0.6406406406406406,67.81876167993788,62.41305136370484
0.6606606606606606,57.89979049984374,52.3688527595797
0.6806806806806807,52.56168988930982,46.91031331228736
0.7007007007007007,58.758957048860196,52.992406491165404
0.7207207207207207,53.619750473085816,47.74374624003197
0.7407407407407407,56.43955405819498,50.460249283687055
0.7607607607607607,43.85912305183683,37.78307936613896
0.7807807807807807,59.07834701763,52.91250859975634
0.8008008008008007,50.66160953443369,44.41327565177107
0.8208208208208209,43.43202722819557,37.10882337194866
0.8408408408408409,40.23477966182118,33.84462739242316
0.8608608608608609,62.27029727610146,55.821382897835285
0.8808808808808809,59.41733003361569,52.918072222320035
0.9009009009009009,61.94298650711023,55.40200301898494
0.9209209209209209,49.61129432962822,43.03736792278725
0.9409409409409409,42.95269007434387,36.354733777877136
0.960960960960961,38.97800698221321,32.365028850099044
0.980980980980981,55.303150181247844,48.68421767049464
1.001001001001001,38.54203281012524,31.926236924007075
1.021021021021021,27.312952170326906,20.709371508506766
1.0410410410410411,48.670345552073634,42.08801040977599
1.0610610610610611,29.51817656841323,22.966033226613916
1.0810810810810811,39.14003208318142,32.6269074310273
1.1011011011011012,37.11610795754171,30.65067458689876
1.1211211211211212,33.608338334258335,27.199080244419974
1.1411411411411412,45.62518245247121,39.28036150064564
1.1611611611611612,38.07760987207235,31.805233102318667
1.1811811811811812,25.063249353519232,18.871037333328225
1.2012012012012012,45.628514433161584,39.52387072289256
1.2212212212212212,28.8847796506082,22.874761526513183
1.2412412412412412,33.435471884529306,27.52676243113885
1.2612612612612613,19.33129967493481,13.53018135716461
1.2812812812812813,26.06983943555583,20.382169255041713
1.3013013013013013,26.065948688146616,20.49713502205092
1.3213213213213213,28.03985127238979,22.594832486268743
1.3413413413413413,26.361418106510435,21.0446430258168
1.3613613613613613,20.936386275473843,15.75179659291923
1.3813813813813813,19.3428099564298,14.293824644775729
1.4014014014014013,29.481414044363486,24.570915836280015
1.4214214214214214,13.069948614021389,8.300272602477936
1.4414414414414414,28.900907935131507,24.273832339399018
1.4614614614614614,21.699528284150343,17.216267417930126
1.4814814814814814,15.293510889154678,10.95471035864108
1.5015015015015014,19.333987289543725,15.139721440409648
1.5215215215215214,17.380376212204528,13.330147835605496
1.5415415415415414,19.13244115029527,15.225183449054722
1.5615615615615615,28.61589365556821,24.849974462768742
1.5815815815815815,29.65269649848934,26.025924731787832
1.6016016016016015,22.6742396082231,19.183873934366332
1.6216216216216217,7.013884836137072,3.6566445114146635
1.6416416416416417,13.142789352291052,9.914867196057566
1.6616616616616617,18.908637323894173,15.80571477385741
1.6816816816816818,11.630254152157375,8.647518341897532
1.7017017017017018,33.34285249597472,30.475015287162197
1.7217217217217218,11.072368839912357,8.313687733962531
1.7417417417417418,34.41175929588586,31.75606014235658
1.7617617617617618,32.947635346746985,30.388336758679955
1.7817817817817818,7.602553121130002,5.132692500786609
1.8018018018018018,27.870149962459084,25.482411034533598
1.8218218218218218,32.56702189754073,30.253763640972085
1.8418418418418419,29.826990493403958,27.58027735737698
1.8618618618618619,34.36422404834817,32.17585733299658
1.8818818818818819,28.086479648203827,25.94802992592188
1.901901901901902,36.75641724300047,34.65925769215484
1.921921921921922,40.95574654124572,38.89108706047132
1.941941941941942,33.062502871709405,31.02142483988597
1.961961961961962,47.5959286157055,45.56942016015859
1.981981981981982,46.825446603459135,44.80443823691924
2.002002002002002,51.9222624314003,49.89766291679582
2.022022022022022,48.64905598671971,46.61178828797828
2.042042042042042,59.087098308155255,57.02813548484798
2.062062062062062,39.561827469772474,37.472228373657735
2.0820820820820822,44.031338191678984,41.90228282398565
2.1021021021021022,55.135373684815605,52.95819807444733
2.1221221221221223,63.540919675180014,61.307150139916544
2.1421421421421423,48.0515133052118,45.752899960423335
2.1621621621621623,57.654147286311776,55.28269666867794
2.1821821821821823,62.5365245557601,60.08453123298485
2.2022022022022023,60.08222512918087,57.54230217070437
2.2222222222222223,59.59220526270259,56.95731345091541
2.2422422422422423,52.53359200033878,49.797067666784095
2.2622622622622623,65.327185064958,62.48276644144528
2.2822822822822824,62.561786169044304,59.60363814947012
2.3023023023023024,57.11221581018541,54.034953025142464
2.3223223223223224,56.27493611145192,53.07364422437872
2.3423423423423424,66.90322837278953,63.573483513446384
2.3623623623623624,63.95049258089366,60.488378839316375
2.3823823823823824,67.33220049440153,63.734325406153815
2.4024024024024024,65.58369772976137,61.84720569125058
2.4224224224224224,61.64822046528559,57.77080402609134
2.4424424424424425,55.92537075096876,51.90527973852985
2.4624624624624625,62.512592953427166,58.34864139400358
2.4824824824824825,64.89757167735509,60.58914248589647
2.5025025025025025,61.09507559356925,56.64212301394403
2.5225225225225225,67.8154455265868,63.21849531252245
2.5425425425425425,74.59889618299937,69.85904351901785
2.5625625625625625,57.17653882950995,52.29544400008027
2.5825825825825826,70.04068712676928,65.02056895080307
2.6026026026026026,72.92089917699838,67.76452623365145
2.6226226226226226,62.5063587353799,57.21703841585701
2.6426426426426426,64.3887645171934,58.97032994584995
2.6626626626626626,66.31655064636392,60.77334552282474
2.6826826826826826,63.10653096353168,57.44339238576764
2.7027027027027026,55.56805204965412,49.79029138594198
2.7227227227227226,65.13475924182714,59.248141127233225
2.7427427427427427,58.22749558538711,52.23821512583229
2.7627627627627627,59.64702870126699,53.56168697531802
2.7827827827827827,65.61250815004692,59.43808610531118
2.8028028028028027,58.51732381505343,52.261154662402234
2.8228228228228227,56.27464564412824,49.9443858589142
2.8428428428428427,65.83654271470782,59.44014175965054
2.8628628628628627,34.39277891706699,27.938447806536182
2.8828828828828827,56.83068640777524,50.32686523778198
2.9029029029029028,54.94679758758071,48.402122159878026
2.9229229229229228,54.48731760884015,47.91058528111576
2.942942942942943,46.52177449796423,39.92190939516922
2.962962962962963,47.25088340952985,40.63690113391309
2.982982982982983,39.84703808036185,33.228010059762475
3.003003003003003,49.02391918650272,42.408936801883286
3.023023023023023,51.111990934734955,44.510129568811124
3.043043043043043,38.30271320482961,31.722996353963964
3.063063063063063,38.78656500720318,32.23792859848084
3.083083083083083,45.28895001770219,38.78020707229436
3.103103103103103,44.88901224099792,38.428818023550164
3.123123123123123,41.584870370741605,35.18168816260166
3.143143143143143,22.307176230990844,15.969243862623992
3.163163163163163,32.036264644277686,25.77156191921531
3.183183183183183,23.75968696924545,17.57590410838701
3.203203203203203,31.71731421311457,25.621821444168354
3.2232232232232234,25.615424448918557,19.61524286123805
3.2432432432432434,26.206551753687563,20.308325533756353
3.2632632632632634,28.28235536986165,22.492325527220274
3.2832832832832834,10.198125660078277,4.522105347592218
3.3033033033033035,35.88237927923406,30.325730805297706
3.3233233233233235,25.55860638741235,20.126220010992782
3.3433433433433435,38.1287828835013,32.82505747587586
3.3633633633633635,25.888296887514723,20.717122537174333
3.3833833833833835,29.870766350131838,24.83550897963821
3.4034034034034035,29.75335104389754,24.85683909952586
3.4234234234234235,24.74084430084704,19.98535756764943
3.4434434434434436,18.88308906008874,14.270349646608521
3.4634634634634636,21.99546708577612,17.52663261406352
3.4834834834834836,32.03402856016359,27.709687588022412
3.5035035035035036,17.446803334529996,13.2669730280979
3.5235235235235236,16.302396451634284,12.266522517500224
3.5435435435435436,28.624447777067648,24.731406654194945
3.5635635635635636,21.068169751892533,17.31627305467973
3.5835835835835836,26.805672327021426,23.192673521931113
3.6036036036036037,12.676887594091065,9.19999088344426
3.6236236236236237,27.466503559803762,24.1223749376094
3.6436436436436437,15.359573844323698,12.144354280423563
3.6636636636636637,25.78368539724265,22.693006097635717
3.6836836836836837,29.217940213671426,26.246939896671563
3.7037037037037037,14.84457213770031,11.98791625760967
3.7237237237237237,25.207732279295428,22.459634121574553
3.7437437437437437,14.749416981640183,12.10366054615516
3.7637637637637638,33.09533084132608,30.545295423182175
3.7837837837837838,42.026919694309164,39.56560606506735
3.803803803803804,28.063494520777525,25.683552606521744
3.823823823823824,31.009425734318146,28.70318368112189
3.843843843843844,31.356200868912126,29.115695380766493
3.863863863863864,37.070542335133325,34.88755016436695
3.883883883883884,35.49232294934609,33.35839341500967
3.903903903903904,36.16602863231854,34.07251703794199
3.923923923923924,34.282648421629595,32.22075024020285
3.943943943943944,39.677445270477286,37.63823096147235
3.963963963963964,42.1257541983503,40.10020451910246
3.983983983983984,44.06240673802449,42.04144840983565
4.004004004004004,46.95154295366541,44.92608454159003
4.024024024024024,48.89131068191734,46.85227854634626
4.044044044044044,37.758686026329336,35.69706020420293
4.064064064064064,48.98282769277323,46.88967756653351
4.084084084084084,37.82487941161015,35.69139902484101
4.104104104104104,50.84395593731054,48.66149881741231
4.124124124124124,52.48113696583752,50.24125031603143
4.1441441441441444,57.17744389574404,54.87190202119625
4.1641641641641645,56.277007813122175,53.897844649005485
4.1841841841841845,50.33561782896211,47.87515844182504
4.2042042042042045,50.87100297429379,48.321893912166466
4.2242242242242245,78.39283584700145,75.74807421822048
4.2442442442442445,61.58307170211659,58.836032867878366
4.2642642642642645,61.74479960348464,58.88926337461828
4.2842842842842845,60.31579274116363,57.345967975529966
4.3043043043043046,59.65875867339114,56.569306176638534
4.324324324324325,71.34000656566033,68.12606020477766
4.344344344344345,69.91371713592686,66.57090308210117
4.364364364364365,66.02637550663196,62.55082953131611
4.384384384384385,62.1362963383907,58.52467909418438
4.404404404404405,72.43274898101542,68.68225920693247
4.424424424424425,65.98717860694988,62.09556420585206
4.444444444444445,68.64594744520818,64.61151438960056
4.464464464464465,72.19367573761055,68.0152947685809
4.484484484484485,65.37724406935514,61.05435516216667
4.504504504504505,58.8122603379406,54.34487491661929
4.524524524524525,62.7214721111144,58.11017300327327
4.544544544544545,73.36461046159596,68.6105495936751
4.564564564564565,66.93746306127967,62.042356903315934
4.584584584584585,72.39236494275342,67.3584877206932
4.604604604604605,56.03048261782096,50.86065732021773
4.624624624624625,80.30117032792171,74.99875754258167
4.644644644644645,66.56055725368314,61.12944187840397
4.664664664664665,63.29035326030927,57.73492914026355
4.684684684684685,58.92336731063853,53.248519863152694
4.704704704704705,54.86681020083952,49.07789709627722
4.724724724724725,56.47039844555797,50.57322842070485
4.744744744744745,55.75821657410846,49.7590264618392
4.764764764764765,44.42307498076582,38.328505046828575
4.784784784784785,58.956986230520364,52.77405391496786
4.804804804804805,59.386099288541,53.122171455646495
4.824824824824825,54.085895222973264,47.74865902936739
4.844844844844845,58.51321960109539,52.1106520973244
4.864864864864865,57.308384725751964,50.848721311466214
4.884884884884885,51.53208922772515,45.02379108524023
4.904904904904905,59.14911567349309,52.60083630850564
4.924924924924925,60.97997052453866,54.40052154630989
4.944944944944945,51.08031778613686,44.478634062464174
4.964964964964965,45.61078649189002,38.995890816659404
4.984984984984985,47.606103027725624,40.98707044076517
5.005005005005005,37.80229921713388,31.188221117463595
5.025025025025025,52.73164099942402,46.131589193814015
5.045045045045045,41.01079346584498,34.43378429485024
5.065065065065065,40.4034436211463,33.858402304479526
5.085085085085085,43.64359350771372,37.139318849950584
5.105105105105105,46.265422085134155,39.81055168132031
5.125125125125125,35.01746309311379,28.620439171866245
5.145145145145145,24.169135243404067,17.838171282578358
5.165165165165165,32.796632809154616,26.53968105609442
5.185185185185185,30.775879378519548,24.60059940332814
5.205205205205205,36.18921686321873,30.10294526940661
5.225225225225225,34.58409357063899,28.593814982925302
5.245245245245245,35.706955435466405,29.8192748794613
5.265265265265265,24.030289789148092,18.251406572139075
5.285285285285285,13.553959952702662,7.889643148831875
5.305305305305305,41.234630092393616,35.69019572916871
5.325325325325325,26.15364316627693,20.733933202630105
5.345345345345345,18.92247716912117,13.631840348146579
5.365365365365365,33.28586972250464,28.12814437459091
5.385385385385385,26.472012281435276,21.450511145797247
5.405405405405405,21.674488442127632,16.791985566759777
5.425425425425425,26.931978861020074,22.190698632874916
5.445445445445445,20.861778036283802,16.263386385054996
5.465465465465465,29.688225315311776,25.233823125605962
5.485485485485485,7.264217613763306,2.9543363717119524
5.505505505505505,21.823192663545342,17.65779235507183
5.525525525525525,17.78350282212274,13.761972091175828
5.545545545545545,19.638506616427513,15.759665182555526
5.565565565565565,23.91339379120559,20.1754971169111
5.585585585585585,24.06963057496787,20.470376764386128
5.605605605605605,30.903792081173805,27.44033098279442
5.625625625625625,28.994917539447496,25.663862016883225
5.645645645645645,28.39953293137447,25.19697225760736
5.665665665665665,29.097888364570117,26.01940368670829
5.685685685685685,13.496220391718714,10.536902205109213
5.7057057057057055,40.86379721048519,38.01826477308245
5.7257257257257255,16.52219879778492,13.784621408001836
5.7457457457457455,24.088370959153682,21.452491013053127
5.7657657657657655,23.167870653244144,20.627028389892583
5.7857857857857855,28.966371557405235,26.51353139453424
5.8058058058058055,33.524638882636296,31.15241723846903
5.8258258258258255,34.20558368515859,31.906278176381388
5.8458458458458455,29.07134169559052,26.836961596007775
5.865865865865866,40.79903730913366,38.62133514855886
5.885885885885886,38.05274297880637,35.92324715723338
5.905905905905906,39.28297003016748,37.19301831825078
5.925925925925926,41.924728336866906,39.86550213023534
5.945945945945946,41.86692398969334,39.82948318164028
5.965965965965966,37.01409489810473,34.989413232752625
5.985985985985986,38.8359039366619,36.814904702799026
6.006006006006006,45.88789349881485,43.86148542325493
6.026026026026026,49.719828338407964,47.67894153693432
6.046046046046046,46.75671501735225,44.692336861080435
6.066066066066066,49.15690602002748,47.06011677535483
6.086086086086086,54.608943457643896,52.47095155884975
6.106106106106106,57.11965196897472,54.93182878398773
6.126126126126126,53.052747127016175,50.8066610788694
6.146146146146146,52.51609342040327,50.203543329445615
6.166166166166166,63.621455423661445,61.234502938675405
6.186186186186186,60.86073482121624,58.39173581119505
6.206206206206206,56.16430307781054,53.605937860257406
6.226226226226226,58.72426449489363,56.069566781107156
6.246246246246246,75.53217873664978,72.77456317953279
6.266266266266266,60.54066044578954,57.67394868124512
6.286286286286286,55.18466324248551,52.20310832142103
6.306306306306306,71.93075724607574,68.82906636039966
6.326326326326326,61.449763738593994,58.22311915133695
6.346346346346346,65.00464731223664,61.64872540902958
6.366366366366366,70.12896565173276,66.63995403830424
6.386386386386386,67.80670816372846,64.18132074180998
6.406406406406406,64.64082788236861,60.87631784439097
6.426426426426427,71.10912939006231,67.20330008125644
6.446446446446447,70.71371293876236,66.66492654371089
6.466466466466467,52.55433785259223,48.361521871881166
6.486486486486487,75.26880785527987,70.93145934663913
6.506506506506507,69.91562378174694,65.43381134890807
6.526526526526527,56.79268296094897,52.167046482355495
6.546546546546547,70.67439156471883,65.90613966316178
6.566566566566567,79.02751876119383,74.11842402437888
6.586586586586587,66.27698351549867,61.22937548644459
6.606606606606607,68.32473564689873,63.14149161188665
6.626626626626627,73.35787552965765,68.04240914015925
6.646646646646647,70.76012101850283,65.3163687920817
6.666666666666667,67.63376684532146,62.06617259888914
6.686686686686687,65.8218505980193,60.13534787500341
6.706706706706707,59.41182239841062,53.61181495932649
6.726726726726727,66.55610808387459,60.64844853744886
6.746746746746747,57.14960682728052,51.14057348662901
6.766766766766767,56.910149978095255,50.80642203347609
6.786786786786787,68.96474901551599,62.77338012183585
6.806806806806807,51.565385159357476,45.293775542877846
6.826826826826827,49.89213939854676,43.54800659309266
6.846846846846847,41.17576969555391,34.767118023947106
6.866866866866867,56.52913186040009,50.06422078180096
6.886886886886887,67.55892613005243,61.04623757837898
6.906906906906907,46.301156961005404,39.74936180358803
6.926926926926927,48.191179616139785,41.60910336524919
6.946946946946947,53.797576450606485,47.19416436344656
6.966966966966967,45.38754567516372,38.771827380339644
6.986986986986987,40.35161947573601,33.732673266080205
7.007007007007007,60.10098631345069,53.487903246408806
7.027027027027027,42.45908674624911,35.860934693788984
7.047047047047047,40.626983385790986,34.05277117599736
7.067067067067067,49.12266239688665,42.581304189041646
7.087087087087087,44.52119495179892,38.021474985825165
7.107107107107107,41.75925246194598,35.30979032160881
