时间戳,压力传感器1,压力传感器2
0.0,43.93238175757301,42.46721767362468
0.02002002002002002,49.44532526900856,47.96430786099909
0.04004004004004004,48.09284925728895,46.58380285642696
0.06006006006006006,48.58069878546423,47.03155856208245
0.08008008008008008,55.692187394430036,54.09104706769637
0.10010010010010009,60.78266934508426,59.117828265740236
0.12012012012012012,61.31836662392887,59.5783760438692
0.14014014014014015,59.35634457138481,57.53005291710757
0.16016016016016016,63.428001243051455,61.50459821394752
0.18018018018018017,58.37460681973436,56.34366613683175
0.20020020020020018,65.16755116871462,63.019071804830276
0.22022022022022023,61.10222545103342,58.82667117928989
0.24024024024024024,61.392600692113085,58.980937796427845
0.2602602602602603,71.09335530545607,68.53708830387923
0.2802802802802803,71.70655832525433,68.99776356488879
0.3003003003003003,83.42783701211627,80.55919400277112
0.3203203203203203,77.97757379753513,74.942394160205
0.34034034034034033,69.08755171077205,65.87980562646722
0.36036036036036034,65.5115079661198,62.12584802045665
0.38038038038038036,68.76241802094401,65.19420035020366
0.40040040040040037,74.08835369762633,70.3336563526605
0.42042042042042044,72.56920497087656,68.62484342624168
0.44044044044044045,77.7720890190685,73.63562876605795
0.46046046046046046,84.0654236457764,79.73518981955246
0.4804804804804805,65.76091540585645,61.23599940861192
0.5005005005005005,77.93759913292982,73.21786222688864
0.5205205205205206,82.45347553997891,77.53954939602704
0.5405405405405406,78.3473439366436,73.24062813642095
0.5605605605605606,74.66396378249513,69.36662028382626
0.5805805805805806,78.31724640106303,72.8321909886129
0.6006006006006006,68.57043294221775,62.901323697180054
0.6206206206206206,78.91307456656023,73.06429740097497
0.6406406406406406,70.33309940554135,64.30975071844462
0.6606606606606606,69.75439384319972,63.562260367191676
0.6806806806806807,71.33344884284764,64.97898476077388
0.7007007007007007,64.03590467970533,57.526206101942776
0.7207207207207207,68.97356070209256,62.316337605367806
0.7407407407407407,61.3514011150179,54.55494685372462
0.7607607607607607,66.3835087023626,59.456667212943735
0.7807807807807807,63.41128085477578,56.363411682859095
0.8008008008008007,67.43295392334801,60.273895211933194
0.8208208208208209,65.20513098814442,57.94516057320292
0.8408408408408409,53.946947423064266,46.596742190397386
0.8608608608608609,58.663738050047655,51.23433171412367
0.8808808808808809,58.50138853958892,51.004128011320866
0.9009009009009009,57.883917180482214,50.33041769648726
0.9209209209209209,53.75479561740663,46.15689480818618
0.9409409409409409,47.44814367047848,39.81785474915375
0.960960960960961,40.977553822152245,33.32701807886793
0.980980980980981,53.34963205275706,45.69107084261144
1.001001001001001,52.74665506522002,45.0923214795825
1.021021021021021,42.2337925138542,34.595922926183576
1.0410410410410411,46.25527451494482,38.64604019271756
1.0610610610610611,43.75094604219209,36.18240501628866
1.0810810810810811,45.57643701524637,38.060486397125594
1.1011011011011012,40.03276431206418,32.58109324728456
1.1211211211211212,39.54455753389391,32.16860097802481
1.1411411411411412,28.426987901756096,21.13788140146946
1.1611611611611612,32.5229685787834,25.33150423694147
1.1811811811811812,30.093137844721575,23.00972164359456
1.2012012012012012,27.425959055380936,20.46056970675747
1.2212212212212212,24.183280676469437,17.34543016138485
1.2412412412412412,18.34434487747005,11.643040831595957
1.2612612612612613,21.014296023041616,14.458006116481778
1.2812812812812813,23.696661783023572,17.293280235374105
1.3013013013013013,21.004626918324856,14.761443281413266
1.3213213213213213,27.829056250417825,21.752726582167714
1.3413413413413413,19.25373126313517,13.350251806548092
1.3613613613613613,18.371081560160988,12.645765031500419
1.3813813813813813,23.020422523337768,17.477877103282278
1.4014014014014013,15.280355228351427,9.924466339195442
1.4214214214214214,17.279120061939082,12.11303500290225
1.4414414414414414,5.489968814782881,0.5160843161869133
1.4614614614614614,14.63715242895779,9.85710517448706
1.4814814814814814,10.02390607189148,5.438566226416631
1.5015015015015014,24.846777350774325,20.456245119332735
1.5215215215215214,16.66317764033263,12.466782871873065
1.5415415415415414,8.712536191183109,4.708841028641497
1.5615615615615615,24.951005915549562,21.13781048177636
1.5815815815815815,25.674641483473494,22.048992580527973
1.6016016016016015,20.378321316432697,16.936524103843137
1.6216216216216217,10.31064154543767,7.048274151246597
1.6416416416416417,19.330484666699935,16.242415673515666
1.6616616616616617,20.421266408491555,17.501675145398533
1.6816816816816818,25.9667844975776,23.209184057662156
1.7017017017017018,29.842528901543407,27.23979179401349
1.7217217217217218,35.143390338356404,32.68777667381533
1.7417417417417418,30.88462650375405,28.56781460117112
1.7617617617617618,25.324104369350643,23.137223663695075
1.7817817817817818,33.720475715691684,31.65414183609841
1.8018018018018018,33.81741397247813,31.861765852230736
1.8218218218218218,38.11738099050129,36.26211986208269
1.8418418418418419,31.424896345239496,29.659326466246615
1.8618618618618619,32.24455669334991,30.557627642223842
1.8818818818818819,40.82361632200806,39.20396669632368
1.901901901901902,35.66983545920253,34.10583780371494
1.921921921921922,32.094277317551516,30.574084104333853
1.941941941941942,43.48754469547492,41.999135174321594
1.961961961961962,35.07717520029828,33.60840293412635
1.981981981981982,51.56494232976758,50.1035832270399
2.002002002002002,48.46441963498028,46.99822028920903
2.022022022022022,51.88312519025889,50.399851335433475
2.042042042042042,49.88298854519882,48.37047343552379
2.062062062062062,47.7855525686977,46.23174509132566
2.0820820820820822,58.071172884982374,56.464185215482665
2.1021021021021022,62.14546994911432,60.47362456122664
2.1221221221221223,56.88445469030729,55.1363305340826
