时间戳,压力传感器1,压力传感器2
0.0,59.51688122093566,57.95286147623547
0.02002002002002002,48.455845052402054,47.393934778084365
0.04004004004004004,56.47075863969429,57.65775503701606
0.06006006006006006,61.77968100918372,56.33269535578576
0.08008008008008008,46.72641487324528,55.62739350137501
0.10010010010010009,52.15825772997155,60.738119335536176
0.12012012012012012,61.35028501479481,56.19593802904404
0.14014014014014015,66.38230920319506,50.58489063235213
0.16016016016016016,59.71908919186477,69.76194835517798
0.18018018018018017,62.48647968786624,61.669192527049866
0.20020020020020018,69.3918317652435,66.24558730103227
0.22022022022022023,61.223009577522575,67.15326356685902
0.24024024024024024,69.89605215944313,76.63618544906683
0.2602602602602603,74.7326118889274,73.41074925962411
0.2802802802802803,76.46749993159791,67.30441704613858
0.3003003003003003,75.84997882219875,77.4873064675672
0.3203203203203203,79.54350624532437,73.90842884390996
0.34034034034034033,84.18142812998647,80.51994850574395
0.36036036036036034,91.02521315342803,87.92751744737933
0.38038038038038036,96.1618934693063,90.31676916395482
0.40040040040040037,93.19651690935548,94.62000126156389
0.42042042042042044,100.68231752103047,94.90866587501559
0.44044044044044045,94.57657347269307,87.73637044125724
0.46046046046046046,100.76679245434141,92.87586553544912
0.4804804804804805,102.51233364783131,97.80279934206129
0.5005005005005005,108.3819100035303,102.39750828159654
0.5205205205205206,98.40791284690772,99.66805786916916
0.5405405405405406,114.70100433253424,104.47270989121836
0.5605605605605606,111.62747354698924,106.07052525428446
0.5805805805805806,103.95077290421087,102.10628075255727
0.6006006006006006,114.44863110672253,110.14254907517532
0.6206206206206206,116.7767190305273,98.72154113739121
0.6406406406406406,112.5238861149136,110.81914314920957
0.6606606606606606,110.22744968881105,106.23760288015687
0.6806806806806807,114.99866320536638,109.76777661601427
0.7007007007007007,107.00420014355385,99.35466533204682
0.7207207207207207,110.47995980574444,114.0749874499429
0.7407407407407407,117.88952880878554,108.39604086573173
0.7607607607607607,124.46773834710662,104.98862133857278
0.7807807807807807,104.3008069267763,107.27042710559573
0.8008008008008007,108.98144965908523,108.11672793561102
0.8208208208208209,109.54187136037372,112.62291225171722
0.8408408408408409,111.35538561670894,101.65358779085449
0.8608608608608609,114.47415492920516,107.32331456751001
0.8808808808808809,118.72477321029062,113.73940615526561
0.9009009009009009,113.8769598510956,101.55289057342704
0.9209209209209209,121.07188217030411,100.02883512887958
0.9409409409409409,121.99629337452525,107.95355290911014
0.960960960960961,114.53074281929284,104.75682811229915
0.980980980980981,115.96210220119052,108.32002723290228
1.001001001001001,107.50802851195161,113.17565582269626
1.021021021021021,116.41530640453793,112.9781174283732
1.0410410410410411,115.32887925362007,109.39897219237079
1.0610610610610611,104.77588504004396,107.55234730673892
1.0810810810810811,109.92573492290047,106.13215739986579
1.1011011011011012,115.90207569900912,104.63474186392322
1.1211211211211212,112.33801929037122,107.5844306399146
1.1411411411411412,118.64414189394662,111.35229403083021
1.1611611611611612,113.85479598715018,100.62400341816509
1.1811811811811812,118.22904568488505,94.28264164404125
1.2012012012012012,102.92361298411798,87.34660817061246
1.2212212212212212,95.55399051113989,75.28547911997535
1.2412412412412412,90.55654302756763,78.38657285648566
1.2612612612612613,81.87567389396573,73.01988409538062
1.2812812812812813,78.63856540777334,70.44035708276557
1.3013013013013013,75.88992240932166,66.45565000666662
1.3213213213213213,77.02440669723086,70.01242350639885
1.3413413413413413,69.12182480445605,67.0448408988819
1.3613613613613613,73.0627029800966,66.5209502812875
1.3813813813813813,64.90163627585835,61.26430248548905
1.4014014014014013,61.607068155501615,57.222064870564935
1.4214214214214214,59.55828476977131,49.869947158055474
1.4414414414414414,61.14811497301681,55.38772892898318
1.4614614614614614,58.49317620927933,52.22588894772131
1.4814814814814814,56.34301542460039,48.466453478485796
1.5015015015015014,63.00428232336855,52.81569438533803
1.5215215215215214,60.15691232625891,53.51647639919532
1.5415415415415414,49.45012695474918,51.396949217294846
1.5615615615615615,54.495304314311916,55.379418793606334
1.5815815815815815,60.90836143664112,48.21102937117768
1.6016016016016015,57.71459379641788,46.17159464645576
1.6216216216216217,54.387882028643105,55.47786455015971
1.6416416416416417,53.37973686529189,48.21092619344608
1.6616616616616617,60.63971076406742,57.82154525059588
1.6816816816816818,54.98634740919685,51.94318715771328
1.7017017017017018,44.049760954857334,45.814429853296645
1.7217217217217218,49.46747855927676,46.01639396839848
1.7417417417417418,56.74046524692416,48.60103489681382
1.7617617617617618,52.88357637989961,49.04653500354801
1.7817817817817818,59.5128768176703,56.362064071903774
1.8018018018018018,46.208820038409094,46.478702524867046
1.8218218218218218,50.468296455576514,54.304361436834135
1.8418418418418419,60.087632087907586,42.76328151818578
1.8618618618618619,58.2557336752238,53.335788262853264
1.8818818818818819,58.365603133617235,41.873083853789744
1.901901901901902,49.91393441077574,58.45153038352733
1.921921921921922,58.21401952491539,44.289280514348555
1.941941941941942,51.88153122823008,47.01149405309571
1.961961961961962,53.34197324503758,44.320221505734395
1.981981981981982,60.86130767103652,52.40422967249538
2.002002002002002,51.55040214402504,51.224418267373096
2.022022022022022,54.557898929671396,48.82003451714472
2.042042042042042,60.04641240404322,47.766888424549215
2.062062062062062,50.17407933247075,56.32320598437564
2.0820820820820822,56.835831866417834,56.562137439132435
2.1021021021021022,61.70334639689575,62.34132099504665
2.1221221221221223,65.56426833205883,60.76047564526554
2.1421421421421423,66.19996677052129,58.133497034707474
2.1621621621621623,62.00641807812057,63.3735391775814
2.1821821821821823,60.609524943684946,72.24852249312643
2.2022022022022023,62.54631290700771,66.33505273154087
2.2222222222222223,72.69209798204032,68.10640530143873
2.2422422422422423,72.9038490357068,75.83246691886504
2.2622622622622623,80.6532344869055,74.2202744831324
2.2822822822822824,79.20339424255204,84.87030671448665
2.3023023023023024,78.50150831490411,74.30031512660474
2.3223223223223224,80.52075142912149,89.52456488986421
2.3423423423423424,92.03319445581828,91.33833922767161
2.3623623623623624,89.51494668037039,97.61548479976382
2.3823823823823824,83.68736051941909,99.15031524632532
2.4024024024024024,97.26163830471418,82.88259230554706
2.4224224224224224,97.3639698759501,100.79498901052985
2.4424424424424425,108.4750689887999,98.708242060771
2.4624624624624625,105.42122617718837,107.94838323329787
2.4824824824824825,102.14419708123549,104.0648185111894
2.5025025025025025,105.6189318318007,103.97976526936424
2.5225225225225225,106.48268823022902,102.7552839877999
2.5425425425425425,100.2439089742247,108.62695899730488
2.5625625625625625,112.68745561267669,103.6742300911529
2.5825825825825826,119.07913598382551,110.62830745140026
2.6026026026026026,117.66130183274267,105.53359228018567
2.6226226226226226,112.15007756326528,103.3385255723017
2.6426426426426426,116.98355437104402,113.91260240699162
2.6626626626626626,113.61202471037535,112.3732831966665
2.6826826826826826,113.16634343794303,109.43145117209215
2.7027027027027026,112.7129025405185,111.69226246796919
2.7227227227227226,119.24154529329657,113.18183430712325
2.7427427427427427,112.3129878999305,113.11244408329644
2.7627627627627627,113.44428412910064,118.12187411470096
2.7827827827827827,113.25624193720131,106.63159966701802
2.8028028028028027,109.20395127491807,111.70038308204549
2.8228228228228227,105.5610339229838,111.9046525141274
2.8428428428428427,112.59919698455631,108.33496529159807
2.8628628628628627,113.1062055318064,104.45275591487521
2.8828828828828827,110.05315831649423,111.61678919216001
2.9029029029029028,109.85160871027777,114.91365905423116
2.9229229229229228,111.30232081563099,115.82892743582562
2.942942942942943,110.68570056878114,113.92603976218038
2.962962962962963,122.76612264266312,116.46196170914993
2.982982982982983,114.06224579849045,107.2068803423875
3.003003003003003,113.22130618767821,105.08137642556555
3.023023023023023,117.22131510258166,108.51118296916057
3.043043043043043,119.87428804273213,114.37322565747341
3.063063063063063,114.9741100785744,110.9052113529836
3.083083083083083,115.52490676913077,103.18071546025783
3.103103103103103,119.6196112129713,109.78238413926705
3.123123123123123,108.0140702308146,102.07438025039447
3.143143143143143,115.92805255480917,189.4610960158747
3.163163163163163,101.98647449345358,88.78261838061204
