时间戳,压力传感器1,压力传感器2
0.0,47.60568508119498,45.3231863308974
0.02002002002002002,51.32690391273269,49.03673419917972
0.04004004004004004,47.09999643351914,44.796264304069794
0.06006006006006006,30.68117488186298,28.3580425157105
0.08008008008008008,40.30130698506262,37.95301327857859
0.10010010010010009,58.09577384710714,55.71665719581164
0.12012012012012012,41.16664481900796,38.75116550607587
0.14014014014014015,36.590230022944425,34.1329921257135
0.16016016016016016,31.62830682250139,29.12407955035432
0.18018018018018017,55.52676995399414,52.97050833323481
0.20020020020020018,35.03133724811041,32.41820207203734
0.22022022022022023,44.386692061947,41.71206902723239
0.24024024024024024,39.42820598405302,36.68772393775372
0.2602602602602603,37.46398942610855,34.65353765115201
0.2802802802802803,42.94565714033394,40.06140161112481
0.3003003003003003,59.90137625315308,56.93977479701832
0.3203203203203203,51.79869045215991,48.756506756677595
0.34034034034034033,48.35794147659072,45.23225788741096
0.36036036036036034,54.43294455477738,51.22117361332747
0.38038038038038036,50.17842445597197,46.87831913142019
0.40040040040040037,56.87280720123677,53.4824697762533
0.42042042042042044,56.86158229434716,53.379471869523826
0.44044044044044045,53.29402862858609,49.718967215839044
0.46046046046046046,40.525862699914626,36.85703988077401
0.4804804804804805,43.55870242584249,39.795678556208046
0.5005005005005005,58.78557502724913,54.92828297593889
0.5205205205205206,48.59454578808266,44.6432912022995
0.5405405405405406,48.272921310398026,44.22838140706448
0.5605605605605606,54.02743142054771,49.89065230828858
0.5805805805805806,46.53381581797367,42.306208360336505
0.6006006006006006,61.13092106318878,56.81425529946087
0.6206206206206206,57.76365472934271,53.36005287502726
0.6406406406406406,55.7590808373404,51.271008891971015
0.6606606606606606,40.86903380331579,36.299291798795764
0.6806806806806807,39.97587652380054,35.32758745182936
0.7007007007007007,39.018433586454975,34.29503104882794
0.7207207207207207,59.03554769698168,54.24076232759873
0.7407407407407407,46.338442201467984,41.476286913745426
0.7607607607607607,50.00887382750391,45.08362794552704
0.7807807807807807,51.76652449860485,46.782716834774206
0.8008008008008007,52.132192658903634,47.09458360499324
0.8208208208208209,40.438419103914256,35.35198180636192
0.8408408408408409,36.99725737684927,31.867158070720137
0.8608608608608609,40.59409269548044,35.42567027487207
0.8808808808808809,44.57237527245476,39.371120178131505
0.9009009009009009,51.05566858604601,45.827201093790386
0.9209209209209209,41.66642003067637,36.41646802621486
0.9409409409409409,47.259595982139565,41.99397231053083
0.960960960960961,39.97496397027834,34.699543449334314
0.980980980980981,27.466439696075025,22.18713588471424
1.001001001001001,29.586756651229287,24.309498464630487
1.021021021021021,38.506562042670986,33.237270306701326
1.0410410410410411,44.17393708603316,38.91850112366513
1.0610610610610611,35.26350192558738,30.027756267892176
1.0810810810810811,45.26041325212148,40.05011456593401
1.1011011011011012,22.426108132402778,17.24691245589651
1.1211211211211212,35.351273466445505,30.208713842637874
1.1411411411411412,33.762063678793695,28.661528275429188
1.1611611611611612,34.443094688644564,29.389805490979114
1.1811811811811812,28.328359894873124,23.327352055618118
1.2012012012012012,26.98415443359169,22.04025636167711
1.2212212212212212,33.00326898172557,28.121083248620124
1.2412412412412412,33.94279585164776,29.126680990740937
1.2612612612612613,21.82223956184619,17.076292832865622
