timestamp,clean_signal,noisy_signal
0.0,40.0,41.69160556528073
0.020006668889629875,40.65347321378879,41.044711078661564
0.04001333777925975,41.3057717561345,41.544992549039456
0.060020006668889625,41.95572602876035,45.23236957852778
0.0800266755585195,42.60217655189136,43.51020710977549
0.10003334444814937,43.243978954085556,44.34731745473587
0.12004001333777925,43.88000887920202,41.31845329863829
0.14004668222740912,44.509166783616074,47.201030295370366
0.160053351117039,45.130382597413174,46.68264902131909
0.18006002000666887,45.742620224063714,46.39726304710135
0.20006668889629875,46.34488185399501,47.3252482419636
0.22007335778592862,46.93621206853094,49.01852553486836
0.2400800266755585,47.51570171185611,50.28495031735208
0.2600866955651884,48.08249150997508,49.26064086255262
0.28009336445481825,48.63577541706928,50.52154795464014
0.3001000333444481,49.174803671197125,47.88931988009253
0.320106702234078,49.69888554292825,48.35987694927821
0.3401133711237079,50.20739176224031,49.263678916819195
0.36012004001333775,50.69975661082744,52.51743774748832
0.3801267089029676,51.175479668862735,49.954860796723004
0.4001333777925975,51.63412720721145,41.461075045081294
0.4201400466822274,52.07533321809751,53.99858328660428
0.44014671557185725,52.49880007927025,51.20534375916991
0.4601533844614871,52.90429884879033,53.525609007666276
0.480160053351117,53.2916691896422,53.19118749412173
0.5001667222407469,53.66081892547201,53.586082968499205
0.5201733911303767,54.01172323083407,54.16320342393616
0.5401800600200066,54.344423461393305,53.91633917929388
0.5601867289096365,54.65902563156349,55.446023485774816
0.5801933977992664,54.95569854905121,55.04515431683506
0.6002000666888962,55.23467161771047,52.0582567223354
0.6202067355785261,55.496232321982816,53.92563257848932
0.640213404468156,55.74072340799213,57.219860300880256
0.6602200733577859,55.968539778070735,55.94249553041694
0.6802267422474157,56.180125117105526,57.60362349305855
0.7002334111370456,56.375968270599856,54.79730490001008
0.7202400800266755,56.55659939574014,57.07278600275505
0.7402467489163054,56.72258590802803,58.80164852327495
0.7602534178059352,56.8745282471822,57.37820471351332
0.7802600866955651,57.01305548702181,60.34743814205221
0.800266755585195,57.13882081491055,56.67414547642646
0.8202734244748249,57.25249690706161,57.71776613800698
0.8402800933644547,57.35477122657512,58.181832770786066
0.8602867622540846,57.44634127149766,58.04841920883905
0.8802934311437145,57.52790980045636,56.963748964310454
0.9003001000333444,57.60018006352515,57.83868099354434
0.9203067689229742,57.66385106592963,58.74303477369034
0.9403134378126041,57.71961289198672,59.18166720455575
0.960320106702234,57.76814211631104,58.335325190189614
0.9803267755918639,57.810097328799756,58.465417755175395
1.0003334444814937,57.84611479923784,57.03259856966971
1.0203401133711236,57.876804306548195,56.62853228184171
1.0403467822607535,57.9027451567507,57.53228129895355
1.0603534511503834,57.92448241259763,57.290327889991445
1.0803601200400132,57.94252335662471,58.06249699768157
1.1003667889296431,57.95733420800556,58.85999653272228
1.120373457819273,57.96933711212947,56.18540632128246
1.1403801267089029,57.978907420246955,56.237389404652994
1.1603867955985327,57.98637127485321,58.8380973622753
1.1803934644881626,57.99200351471634,57.8579499007152
1.2004001333777925,57.996025911614076,58.34117384915269
1.2204068022674224,57.998605748931915,59.63150565512326
1.2404134711570522,57.99985475030597,61.42268319179927
1.2604201400466821,57.99982836447823,55.82445568635508
1.280426808936312,57.998525410481086,55.99654493842059
1.3004334778259419,57.995888085193535,56.77454396281936
1.3204401467155717,57.99180233322562,57.209414985659556
1.3404468156052016,57.986098577001826,60.584835486494725
1.3604534844948315,57.978552802840674,58.57045446984864
1.3804601533844614,57.968887996778044,57.20850031082674
1.4004668222740912,57.95677592186779,55.21924398283481
1.4204734911637211,57.94183922672593,57.5170297695089
1.440480160053351,57.92365387317644,59.60083239999391
1.4604868289429809,57.90175186901661,62.27120491041729
1.4804934978326107,57.87562429016033,59.07545757452422
1.5005001667222406,57.84472457474706,58.20349739047691
1.5205068356118705,57.80847207023326,55.43948506744604
1.5405135045015004,57.76625581301979,56.41284444683413
1.5605201733911302,57.71743851882232,56.899728058532155
1.5805268422807601,57.66136076076904,58.63688165643269
1.60053351117039,57.59734531111869,55.65800785643708
1.6205401800600199,57.524701621537446,57.299367751720666
1.6405468489496497,57.442730416062325,55.39560896306425
1.6605535178392796,57.35072837021381,58.890202875195584
1.6805601867289095,57.247992849208444,57.22550629410413
1.7005668556185394,57.13382667786247,54.93408013570349
1.7205735245081692,57.00754291457546,58.72763791369328
1.7405801933977991,56.86846960173713,56.60421727762528
1.760586862287429,56.71595446501292,57.78948454743262
1.7805935311770589,56.54936953423293,57.60812507229153
1.8006002000666887,56.368115659033485,54.94791252934657
1.8206068689563186,56.17162689297812,53.255794003637604
1.8406135378459485,55.95937472061219,56.09361454575502
1.8606202067355784,55.730872102778406,55.39353075551525
1.8806268756252082,55.4856773165341,56.93157506357818
1.9006335445148381,55.223397567159985,56.1762765968627
1.920640213404468,54.94369235102698,56.21624503185314
1.9406468822940979,54.64627654948606,53.76101533845262
1.9606535511837277,54.33092323545753,56.752708195389054
1.9806602200733576,53.99746617601226,53.90139419548981
2.0006668889629875,53.64580201594904,53.28143936295943
2.0206735578526174,53.27589212916958,53.480874823978084
2.0406802267422472,52.8877641265254,52.02607928619425
2.060686895631877,52.481513010749076,51.39916505834978
2.080693564521507,52.057301971073414,52.1480725401564
2.100700233411137,51.61536281217692,53.29700069702009
2.1207069023007667,51.15599601415893,51.62440389096114
2.1407135711903966,50.67957042233244,49.90173191251551
2.1607202400800265,50.18652256771462,50.12070750290772
2.1807269089696564,49.67735562118271,48.60205876943243
2.2007335778592862,49.15263798633411,48.987548843213204
2.220740246748916,48.613001538132714,48.99533530919386
2.240746915638546,48.059139516427116,47.046387418597554
2.260753584528176,47.49180408537865,46.66935513425547
2.2807602534178057,46.91180357172748,48.190237031519864
2.3007669223074356,46.31999939664243,46.356805524897126
2.3207735911970655,45.71730271763411,43.40481710067101
2.3407802600866954,45.10467079865227,45.692637834418704
2.3607869289763252,44.48310312802658,43.757716503816376
2.380793597865955,43.853637305337564,43.22800629404495
2.400800266755585,43.21734471961278,45.498330492029154
2.420806935645215,42.57532604242445,42.4566578391779
2.4408136045348447,41.92870656051307,41.22235111382624
2.4608202734244746,41.27863137346993,39.75946098442013
2.4808269423141045,40.6262604827758,41.8228029573932
2.5008336112037344,39.972763799108066,40.528632940156974
2.5208402800933642,39.319316095291576,39.50994937994588
2.540846948982994,38.66709193257607,39.7317912977813
2.560853617872624,38.017260588074414,38.76559385251933
2.580860286762254,37.37098101118895,38.70866580415072
2.6008669556518837,36.72939683668942,38.667143115056405
