timestamp,pressure_ideal
0.0,40.0
0.020006668889629875,40.65347321378879
0.04001333777925975,41.3057717561345
0.060020006668889625,41.95572602876035
0.0800266755585195,42.60217655189136
0.10003334444814937,43.243978954085556
0.12004001333777925,43.88000887920202
0.14004668222740912,44.509166783616074
0.160053351117039,45.130382597413174
0.18006002000666887,45.742620224063714
0.20006668889629875,46.34488185399501
0.22007335778592862,46.93621206853094
0.2400800266755585,47.51570171185611
0.2600866955651884,48.08249150997508
0.28009336445481825,48.63577541706928
0.3001000333444481,49.174803671197125
0.320106702234078,49.69888554292825
0.3401133711237079,50.20739176224031
0.36012004001333775,50.69975661082744
0.3801267089029676,51.175479668862735
0.4001333777925975,51.63412720721145
0.4201400466822274,52.07533321809751
0.44014671557185725,52.49880007927025
0.4601533844614871,52.90429884879033
0.480160053351117,53.2916691896422
0.5001667222407469,53.66081892547201
0.5201733911303767,54.01172323083407
0.5401800600200066,54.344423461393305
0.5601867289096365,54.65902563156349
0.5801933977992664,54.95569854905121
0.6002000666888962,55.23467161771047
0.6202067355785261,55.496232321982816
0.640213404468156,55.74072340799213
0.6602200733577859,55.968539778070735
0.6802267422474157,56.180125117105526
0.7002334111370456,56.375968270599856
0.7202400800266755,56.55659939574014
0.7402467489163054,56.72258590802803
0.7602534178059352,56.8745282471822
0.7802600866955651,57.01305548702181
0.800266755585195,57.13882081491055
0.8202734244748249,57.25249690706161
0.8402800933644547,57.35477122657512
0.8602867622540846,57.44634127149766
0.8802934311437145,57.52790980045636
0.9003001000333444,57.60018006352515
0.9203067689229742,57.66385106592963
0.9403134378126041,57.71961289198672
0.960320106702234,57.76814211631104
0.9803267755918639,57.810097328799756
1.0003334444814937,57.84611479923784
1.0203401133711236,57.876804306548195
1.0403467822607535,57.9027451567507
1.0603534511503834,57.92448241259763
1.0803601200400132,57.94252335662471
1.1003667889296431,57.95733420800556
1.120373457819273,57.96933711212947
1.1403801267089029,57.978907420246955
1.1603867955985327,57.98637127485321
1.1803934644881626,57.99200351471634
1.2004001333777925,57.996025911614076
1.2204068022674224,57.998605748931915
1.2404134711570522,57.99985475030597
1.2604201400466821,57.99982836447823
1.280426808936312,57.998525410481086
1.3004334778259419,57.995888085193535
1.3204401467155717,57.99180233322562
1.3404468156052016,57.986098577001826
1.3604534844948315,57.978552802840674
1.3804601533844614,57.968887996778044
1.4004668222740912,57.95677592186779
1.4204734911637211,57.94183922672593
1.440480160053351,57.92365387317644
1.4604868289429809,57.90175186901661
1.4804934978326107,57.87562429016033
1.5005001667222406,57.84472457474706
1.5205068356118705,57.80847207023326
1.5405135045015004,57.76625581301979
1.5605201733911302,57.71743851882232
1.5805268422807601,57.66136076076904
1.60053351117039,57.59734531111869
1.6205401800600199,57.524701621537446
1.6405468489496497,57.442730416062325
1.6605535178392796,57.35072837021381
1.6805601867289095,57.247992849208444
1.7005668556185394,57.13382667786247
1.7205735245081692,57.00754291457546
1.7405801933977991,56.86846960173713
1.760586862287429,56.71595446501292
1.7805935311770589,56.54936953423293
1.8006002000666887,56.368115659033485
1.8206068689563186,56.17162689297812
1.8406135378459485,55.95937472061219
1.8606202067355784,55.730872102778406
1.8806268756252082,55.4856773165341
1.9006335445148381,55.223397567159985
1.920640213404468,54.94369235102698
1.9406468822940979,54.64627654948606
1.9606535511837277,54.33092323545753
1.9806602200733576,53.99746617601226
2.0006668889629875,53.64580201594904
2.0206735578526174,53.27589212916958
2.0406802267422472,52.8877641265254
2.060686895631877,52.481513010749076
2.080693564521507,52.057301971073414
2.100700233411137,51.61536281217692
2.1207069023007667,51.15599601415893
2.1407135711903966,50.67957042233244
2.1607202400800265,50.18652256771462
2.1807269089696564,49.67735562118271
2.2007335778592862,49.15263798633411
2.220740246748916,48.613001538132714
2.240746915638546,48.059139516427116
2.260753584528176,47.49180408537865
2.2807602534178057,46.91180357172748
2.3007669223074356,46.31999939664243
2.3207735911970655,45.71730271763411
2.3407802600866954,45.10467079865227
2.3607869289763252,44.48310312802658
2.380793597865955,43.853637305337564
2.400800266755585,43.21734471961278
2.420806935645215,42.57532604242444
2.4408136045348447,41.92870656051307
2.4608202734244746,41.27863137346993
2.4808269423141045,40.6262604827758
2.5008336112037344,39.972763799108066
2.5208402800933642,39.319316095291576
2.540846948982994,38.66709193257607
2.560853617872624,38.017260588074414
2.580860286762254,37.37098101118895
2.6008669556518837,36.72939683668942
2.6208736245415136,36.093631481784854
2.6408802934311435,35.46478335405637
2.6608869623207734,34.84392119649
2.6808936312104032,34.23207959507219
2.700900300100033,33.630254673490505
2.720906968989663,33.039399998422255
2.740913637879293,32.460422717701874
2.7609203067689227,31.89417995233913
2.7809269756585526,31.341475461923615
2.8009336445481825,30.803056601403117
2.8209403134378124,30.279611585574536
2.8409469823274422,29.77176707588462
2.860953651217072,29.280086102313785
2.880960320106702,28.80506633122061
2.900966988996332,28.34713868806732
2.9209736578859617,27.906666341939577
2.9409803267755916,27.4839440567275
2.9609869956652215,27.079197911762304
2.9809936645548514,26.692585392614077
3.0010003334444812,26.324195850664577
3.021007002334111,25.974051327985585
3.041013671223741,25.642107741989953
3.061020340113371,25.328256422291606
3.0810270090030007,25.032325990222894
3.1010336778926306,24.754084569525
3.1210403467822605,24.49324231486021
3.1410470156718904,24.249454243003942
3.1610536845615202,24.022323349870753
3.18106035345115,23.811403994920678
3.20106702234078,23.616205532989735
3.22107369123041,23.436196172200262
3.2410803601200397,23.270807035339885
3.2610870290096696,23.11943640096031
3.2810936978992995,22.981454099445134
3.3011003667889294,22.8562060384344
3.3211070356785592,22.743018831279105
3.341113704568189,22.64120450163329
3.361120373457819,22.550065236880343
3.381127042347449,22.468898162833256
3.4011337112370787,22.397000112050293
3.4211403801267086,22.33367235816541
3.4411470490163385,22.27822528884899
3.4611537179059684,22.22998299038594
3.4811603867955982,22.188287717384124
3.501167055685228,22.15250422180225
3.521173724574858,22.122023916310237
3.541180393464488,22.096268847960793
3.5611870623541177,22.074695459253377
3.5811937312437476,22.05679811490531
3.6012004001333775,22.04211237400097
3.6212070690230074,22.030217988662926
3.6412137379126372,22.020741611968187
3.661220406802267,22.01335919951133
3.681227075691897,22.007798090782988
3.701233744581527,22.00383875837804
3.7212404134711567,22.00131621496189
3.7412470823607866,22.000121069894465
3.7612537512504165,22.00020022942907
3.7812604201400464,22.00155723645541
3.8012670890296762,22.004252247831023
3.821273757919306,22.0084016494316
3.841280426808936,22.014177311136237
3.861287095698566,22.021805486036197
3.8812937645881957,22.03156536020454
3.9013004334778256,22.04378726137595
3.9213071023674555,22.058850536851185
3.9413137712570854,22.077181112846354
3.9613204401467152,22.099248749343957
3.981327109036345,22.12556400625881
4.001333777925975,22.15667493839862
4.021340446815605,22.19316353826559
4.041347115705235,22.23564194720404
4.061353784594864,22.284748456740502
4.0813604534844945,22.341143323180113
4.101367122374125,22.405504419608846
4.121373791263754,22.478522750399584
4.141380460153384,22.560897854125432
4.161387129043014,22.6533331214414
4.181393797932644,22.756531055002238
4.201400466822274,22.871188498836673
4.221407135711903,22.997991864794237
4.2414138046015335,23.137612383719883
