时间戳,压力传感器1,压力传感器2
0.0,35.59163974957489,34.598979348042675
0.02002002002002002,45.31493028358949,34.68162819599796
0.04004004004004004,35.86291351122729,40.88557754531476
0.06006006006006006,33.9683861681798,39.33030121446524
0.08008008008008008,40.39535353331566,37.289612667539544
0.10010010010010009,34.56372416845016,34.366250260975555
0.12012012012012012,42.852846715528436,38.8242698773909
0.14014014014014015,45.16384083414269,36.73771921827408
0.16016016016016016,33.452064915784604,45.797833692945105
0.18018018018018017,47.687432700423166,39.39333552828261
0.20020020020020018,49.25233330608376,44.92158373453757
0.22022022022022023,48.10302503485416,51.73065095495974
0.24024024024024024,55.276414762148754,37.224572063702205
0.2602602602602603,51.538285623410786,49.18809005973439
0.2802802802802803,57.41776142619589,52.02971878810245
0.3003003003003003,56.86685274492128,58.09219922520567
0.3203203203203203,55.423389317991514,55.381260665799566
0.34034034034034033,59.385289573380994,61.538704628084474
0.36036036036036034,61.64126548637318,61.11518978623841
0.38038038038038036,57.84274549457973,65.79300338179314
0.40040040040040037,74.15083325958932,63.60604259152117
0.42042042042042044,69.84745084902423,67.24013632119693
0.44044044044044045,71.46301136922538,71.72006496509489
0.46046046046046046,69.4664356982545,73.18267433008556
0.4804804804804805,74.73428439144024,69.76290029534749
0.5005005005005005,69.10202676799163,72.08176978268169
0.5205205205205206,73.03069639289656,71.96868654766773
0.5405405405405406,80.10084473167987,72.7706168851576
0.5605605605605606,70.08361305321189,71.7902094726376
0.5805805805805806,78.53794490993816,70.46137698537879
0.6006006006006006,82.19417062526523,74.6583471380266
0.6206206206206206,79.3661560457754,63.355955323141536
0.6406406406406406,78.3659188788761,74.72946247303639
0.6606606606606606,83.224043088829,70.72876763454332
0.6806806806806807,76.91556341152206,76.69826878159631
0.7007007007007007,84.1924687868944,74.96669540021622
0.7207207207207207,72.74945883553448,72.89068978198928
0.7407407407407407,79.26502719970954,70.15101933655691
0.7607607607607607,82.88936328125722,71.97706676139674
0.7807807807807807,75.26827438240116,70.15688475366467
0.8008008008008007,74.84064647884567,76.01584897967078
0.8208208208208209,82.63894467415521,75.38130382167915
0.8408408408408409,80.61415072750096,77.48205341291052
0.8608608608608609,77.14001082035087,68.74942218723118
0.8808808808808809,88.17946275085328,66.47133082749421
0.9009009009009009,83.5069670402455,71.44951488743226
0.9209209209209209,80.85816170146578,77.18622021874467
0.9409409409409409,83.16876069981359,82.85514080746213
0.960960960960961,82.48211763255347,74.74464252801225
0.980980980980981,80.50236157898496,78.63977323564335
1.001001001001001,73.57121776625418,75.5777961441011
1.021021021021021,82.56952428018718,74.45414636214161
1.0410410410410411,71.91311311115605,65.87991899380197
1.0610610610610611,77.25248830342346,70.1933385315272
1.0810810810810811,80.49947467428294,80.64424624825335
1.1011011011011012,75.4557046002003,79.59683373642531
1.1211211211211212,75.02845050446194,70.3984095973581
1.1411411411411412,77.20346759810326,85.22607502965224
1.1611611611611612,75.5055871904095,66.04848726956084
1.1811811811811812,73.8451426408311,66.27260003477453
1.2012012012012012,70.60936397596996,52.727315660087676
1.2212212212212212,71.79577073500536,55.14727253938266
1.2412412412412412,55.93179600943727,46.50597190998326
1.2612612612612613,55.43081958861253,52.09971059745848
1.2812812812812813,58.04965790056995,46.904231396460474
1.3013013013013013,51.446363783967314,41.101842915483175
1.3213213213213213,53.79238728669705,40.01350368513755
1.3413413413413413,46.38436370380787,48.54755739097697
1.3613613613613613,51.64052278344773,41.342788986364106
1.3813813813813813,40.098245482814036,34.466476041707736
1.4014014014014013,39.438176767157394,43.16566539664873
1.4214214214214214,43.30753414323984,37.60407493376259
1.4414414414414414,34.106643503009025,34.04894308260829
1.4614614614614614,41.28081162913495,39.39272368566278
1.4814814814814814,47.71304465399919,39.06029465987602
1.5015015015015014,40.840820043150615,29.012689737356705
1.5215215215215214,42.45188740758275,27.025428704463714
1.5415415415415414,41.24446209190421,36.37314488465903
1.5615615615615615,45.64640434257625,35.64062973723292
1.5815815815815815,42.915248334547506,31.600735500087033
1.6016016016016015,43.3890154469057,38.79045198144606
1.6216216216216217,46.986521664745304,40.012590254908346
1.6416416416416417,42.60411534492737,37.723260941413784
1.6616616616616617,35.83229036632945,26.43036421929465
1.6816816816816818,32.05305657538892,33.42653145823226
1.7017017017017018,41.72543190119506,32.6037092073141
1.7217217217217218,36.47764213591499,39.01133302930011
1.7417417417417418,33.32608024406008,40.56482195848392
1.7617617617617618,40.571021390848195,39.97132177991374
1.7817817817817818,38.21833572894305,32.34138593733106
1.8018018018018018,39.89117590785295,33.69012494001734
1.8218218218218218,40.769730566300645,29.040216069324796
1.8418418418418419,40.626280056975695,29.450563972930425
1.8618618618618619,34.68757725959113,33.49800231621869
1.8818818818818819,37.760715372878465,33.96814462894053
1.901901901901902,38.65536485411715,35.893386332724404
1.921921921921922,40.34072139039647,34.69669043981697
1.941941941941942,36.34068955375352,32.151379965649525
1.961961961961962,36.50799625058012,35.05612862243734
1.981981981981982,36.69743270217761,38.360159216369226
2.002002002002002,5.0,43.42195423884716
2.022022022022022,36.85135515941847,35.850244348186756
2.042042042042042,41.78058954894955,25.11678499091601
2.062062062062062,42.12851659979695,35.38496295685233
2.0820820820820822,43.98734801580077,39.9170006659312
2.1021021021021022,43.86217931338873,37.59085304791644
2.1221221221221223,40.8077012421975,43.24962627727582
2.1421421421421423,57.062037455876094,42.472020309045504
2.1621621621621623,48.47154345896287,47.79067592224515
2.1821821821821823,49.8519536168132,47.11362387556757
2.2022022022022023,54.30956481521153,44.944155400408896
2.2222222222222223,57.87722689295556,59.43795086625644
2.2422422422422423,53.78356309788488,45.99679509720788
2.2622622622622623,52.41664516434316,52.5743407616139
2.2822822822822824,63.8952920689331,52.046232786553034
2.3023023023023024,63.373257675672825,55.97542038801851
2.3223223223223224,63.98843369749063,60.51213001063913
2.3423423423423424,70.35308687673924,56.60165202792087
2.3623623623623624,56.28610747953018,68.30066808425326
2.3823823823823824,71.09124096904924,66.18929624663323
2.4024024024024024,65.83362619410008,70.19137465030147
2.4224224224224224,71.47126460207029,68.02759629931012
2.4424424424424425,69.37349716935171,71.08067581381812
2.4624624624624625,72.3204839821703,75.78826868050065
2.4824824824824825,77.57371177913649,67.51652584954297
2.5025025025025025,73.71778129767708,74.78176322533002
2.5225225225225225,72.04047642799709,73.72677873249079
2.5425425425425425,80.04428658449746,68.49086771874029
2.5625625625625625,83.09581697003127,74.4938288213436
2.5825825825825826,84.3501985519714,78.1709402514571
2.6026026026026026,89.76322412134891,65.14342980749524
2.6226226226226226,74.25136625625713,76.28891334178483
2.6426426426426426,79.67660295612916,82.08005403846153
2.6626626626626626,76.27363953043694,67.15468797004303
2.6826826826826826,86.28218859801538,78.95630309465675
2.7027027027027026,85.86473460115963,68.23487900503994
2.7227227227227226,79.4085535084386,80.25166470596403
2.7427427427427427,82.21258675166514,69.54099539859192
2.7627627627627627,79.39454598476598,72.2540772688258
2.7827827827827827,82.26378401655144,75.73160150327942
2.8028028028028027,78.66494487895633,71.29066592928994
2.8228228228228227,78.09951477286339,67.15795346917947
2.8428428428428427,80.60016961670979,78.5149814511573
2.8628628628628627,79.50589657557494,73.71106182523359
2.8828828828828827,78.96405166461425,74.77509190061294
2.9029029029029028,82.30577221764034,77.48333954579478
2.9229229229229228,74.63228262132513,82.02815158387187
2.942942942942943,81.12291110845847,81.15499178667537
2.962962962962963,90.22508279606932,77.3985028465689
2.982982982982983,72.15511718918637,77.06088542497794
3.003003003003003,84.99228168135363,78.01330447963606
3.023023023023023,85.01210478505783,74.80744612511643
3.043043043043043,83.59737098497386,67.25285218559779
3.063063063063063,69.6545026844815,76.77069054611081
3.083083083083083,73.11485577638611,72.73436474971068
3.103103103103103,80.68858792665397,69.82714316358143
3.123123123123123,81.84050949321517,76.90203830338744
3.143143143143143,76.78874122301082,70.19338008578818
3.163163163163163,89.08870834132227,61.912074412573396
3.183183183183183,70.6407606136712,56.752005234788996
3.203203203203203,62.97718592631446,62.79477540850193
3.2232232232232234,64.61435292724386,50.48382543881735
3.2432432432432434,59.30869421713716,47.42853155341619
3.2632632632632634,55.483935892278204,45.078674581841405
3.2832832832832834,64.87444722811304,46.94805490571049
3.3033033033033035,55.888951994301834,47.31976909945565
3.3233233233233235,53.679451786871724,40.587134134563826
3.3433433433433435,41.924825601821766,42.49379246455493
3.3633633633633635,51.2666559314007,40.462581559611095
3.3833833833833835,37.55323339651253,42.514765209566434
3.4034034034034035,44.79176425730344,42.28746519363162
3.4234234234234235,37.420530947699,32.81456311767791
3.4434434434434436,42.55460556811132,34.7297981223889
3.4634634634634636,35.49639471652092,27.337674991324736
3.4834834834834836,47.09056098868557,45.02845622992986
3.5035035035035036,47.67948190405904,43.32159739454355
3.5235235235235236,45.43730138121617,35.9853513693114
3.5435435435435436,41.00982549109385,30.7895135428391
3.5635635635635636,45.23635257138072,36.68002955313414
3.5835835835835836,46.770377825856166,32.96895923182205
3.6036036036036037,49.07888268394053,38.58851273993044
3.6236236236236237,38.78547291614085,33.083537124093205
3.6436436436436437,39.58619507812996,35.936246949354164
3.6636636636636637,41.173013009251534,39.82872180449341
3.6836836836836837,35.10529407339628,29.296316337446424
3.7037037037037037,36.0384016125264,39.6445372832043
3.7237237237237237,40.35350441058205,36.24148110751461
3.7437437437437437,36.76090883906451,44.98160160260294
3.7637637637637638,44.321451025771864,35.955769242363004
3.7837837837837838,34.06852663926247,33.561198135414365
3.803803803803804,45.516632748589046,46.0194779164295
3.823823823823824,42.70790050365072,30.50885654897654
3.843843843843844,36.32924345129239,40.26128707336612
3.863863863863864,35.03830178289944,36.5491744646545
3.883883883883884,42.75907646070153,32.74030492311816
3.903903903903904,41.423221966822226,31.76245214356649
3.923923923923924,46.30458025344688,30.468806547089113
3.943943943943944,44.25365159541668,36.68842355516695
3.963963963963964,33.932639041873095,31.292817187879802
3.983983983983984,42.268417501514215,39.966614163803385
4.004004004004004,46.5094985113487,32.75941316426031
4.024024024024024,35.11125612347517,28.91384798672089
