ts,pressure
0.0,40.0
0.020006668889629875,40.50276946339421
0.04001333777925975,41.00522115501789
0.060020006668889625,41.50703750394585
0.0800266755585195,42.007901340816595
0.10003334444814937,42.50749609829693
0.12004001333777925,43.00550601116605
0.14004668222740912,43.50161631589258
0.160053351117039,43.99551344957866
0.18006002000666887,44.486885248145
0.20006668889629875,44.97542114363195
0.22007335778592862,45.460812360491715
0.2400800266755585,45.94275211074768
0.2600866955651884,46.420935787897506
0.28009336445481825,46.895061159437454
0.3001000333444481,47.36482855788622
0.320106702234078,47.829941070187616
0.3401133711237079,48.29010472537226
0.36012004001333775,48.74502868035978
0.3801267089029676,49.19442540378412
0.4001333777925975,49.638010857725575
0.4201400466822274,50.0755046772349
0.44014671557185725,50.506630347535975
0.4601533844614871,50.931115378794885
0.480160053351117,51.34869147834517
0.5001667222407469,51.75909472026025
0.5201733911303767,52.16206571216587
0.5401800600200066,52.55734975918716
0.5601867289096365,52.94469702492666
0.5801933977992664,53.323862689371616
0.6002000666888962,53.69460710363066
0.6202067355785261,54.05669594140216
0.640213404468156,54.409900347078434
0.6602200733577859,54.75399708039228
0.6802267422474157,55.08876865751435
0.7002334111370456,55.414003488512215
0.7202400800266755,55.72949601108425
0.7402467489163054,56.035046820483785
0.7602534178059352,56.330462795551384
0.7802600866955651,56.615557220775734
0.800266755585195,56.89014990430576
0.8202734244748249,57.15406729183959
0.8402800933644547,57.40714257631829
0.8602867622540846,57.64921580335505
0.8802934311437145,57.880133972333184
0.9003001000333444,58.09975113310903
0.9203067689229742,58.30792847825873
0.9403134378126041,58.50453443081038
0.960320106702234,58.68944472740634
0.9803267755918639,58.86254249684299
1.0003334444814937,59.02371833393828
1.0203401133711236,59.1728703686805
1.0403467822607535,59.309904330614486
1.0603534511503834,59.434733608424565
1.0803601200400132,59.54727930467661
1.1003667889296431,59.647470285684555
1.120373457819273,59.735243226469976
1.1403801267089029,59.810542650786154
1.1603867955985327,59.87332096618141
1.1803934644881626,59.92353849407962
1.2004001333777925,59.96116349485872
1.2204068022674224,59.98617218791151
1.2404134711570522,59.99854876667605
1.2604201400466821,59.99828540862605
1.280426808936312,59.98538228021505
1.3004334778259419,59.95984753677118
1.3204401467155717,59.921697317342726
1.3404468156052016,59.87095573449747
1.3604534844948315,59.807654859082604
1.3804601533844614,59.73183469995448
1.4004668222740912,59.64354317869143
1.4204734911637211,59.54283609930517
1.440480160053351,59.42977711297035
1.4604868289429809,59.30443767779427
1.4804934978326107,59.16689701365231
1.5005001667222406,59.01724205211757
1.5205068356118705,58.85556738151644
1.5405135045015004,58.68197518714468
1.5605201733911302,58.49657518668202
1.5805268422807601,58.29948456084585
1.60053351117039,58.09082787932802
1.6205401800600199,57.87073702206146
1.6405468489496497,57.63935109586649
1.6605535178392796,57.396816346529256
1.6805601867289095,57.143286066368276
1.7005668556185394,56.87892049734705
1.7205735245081692,56.603886729794354
1.7405801933977991,56.318358596795996
1.760586862287429,56.022516564324874
1.7805935311770589,55.716547617178804
1.8006002000666887,55.400645140798105
1.8206068689563186,55.075008799037775
1.8406135378459485,54.739844407971376
1.8606202067355784,54.39536380580654
1.8806268756252082,54.0417847189941
1.9006335445148381,53.67933062461575
1.920640213404468,53.30823060913694
1.9406468822940979,52.928719223614465
1.9606535511837277,52.54103633545017
1.9806602200733576,52.14542697678452
2.0006668889629875,51.74214118962581
2.0206735578526174,51.331433867812976
2.0406802267422472,50.91356459591174
2.060686895631877,50.48879748514612
2.080693564521507,50.05740100646889
2.100700233411137,49.61964782087641
2.1207069023007667,49.17581460707524
2.1407135711903966,48.72618188660943
2.1607202400800265,48.2710338465589
2.1807269089696564,47.81065815992105
2.2007335778592862,47.34534580378916
2.220740246748916,46.875390875442456
2.240746915638546,46.40109040646404
2.260753584528176,45.92274417500426
2.2807602534178057,45.44065451630813
2.3007669223074356,44.955126131626514
2.3207735911970655,44.466465895631956
2.3407802600866954,43.97498266246076
2.3607869289763252,43.480987070504014
2.380793597865955,42.984791346070814
2.400800266755585,42.486709106047954
2.420806935645215,41.98705515968062
2.4408136045348447,41.486145309599564
2.4608202734244746,40.984296152220274
2.4808269423141045,40.481824877640584
2.5008336112037344,39.97904906916295
2.5208402800933642,39.47628650256827
2.540846948982994,38.973854945268
2.560853617872624,38.47207195546159
2.580860286762254,37.971254681426124
2.6008669556518837,37.4717196610651
2.6208736245415136,36.973782621842936
2.6408802934311435,36.477758281231715
2.6608869623207734,35.98396014779634
2.6808936312104032,35.49270032304369
2.700900300100033,35.0042893041612
2.720906968989663,34.5190357877693
2.740913637879293,34.037246474812044
2.7609203067689227,33.55922587670897
2.7809269756585526,33.085276122890896
2.8009336445481825,32.61569676984122
2.8209403134378124,32.15078461176342
2.8409469823274422,31.69083349299445
2.860953651217072,31.236134122282575
2.880960320106702,30.78697388904702
2.900966988996332,30.343636681735582
2.9209736578859617,29.906402708395028
2.9409803267755916,29.475548319567622
2.9609869956652215,29.051345833625795
2.9809936645548514,28.634063364655294
3.0010003334444812,28.223964652995633
3.021007002334111,27.82130889854495
3.041013671223741,27.426350596934576
3.061020340113371,27.039339378676964
3.0810270090030007,26.66051985138851
3.1010336778926306,26.290131445187114
3.1210403467822605,25.928408261362115
3.1410470156718904,25.575578924412294
3.1610536845615202,25.231866437545392
3.18106035345115,24.8974880417306
3.20106702234078,24.572655078392966
3.22107369123041,24.257572855836585
3.2410803601200397,23.952440519481023
3.2610870290096696,23.657450925992844
3.2810936978992995,23.372790521392034
3.3011003667889294,23.09863922321007
3.3211070356785592,22.83517030677446
3.341113704568189,22.582550295691227
3.361120373457819,22.340938856594978
3.381127042347449,22.110488698232686
3.4011337112370787,21.891345474945318
3.4211403801267086,21.683647694608013
3.4411470490163385,21.487526631087228
3.4611537179059684,21.30310624127001
3.4811603867955982,21.130503086718008
3.501167055685228,20.969826259995536
3.521173724574858,20.82117731571842
3.541180393464488,20.68465020636718
3.5611870623541177,20.560331222905006
3.5811937312437476,20.448298940238228
3.6012004001333775,20.34862416755357
3.6212070690230074,20.26136990356377
3.6412137379126372,20.18659129668967
3.661220406802267,20.124335610204064
3.681227075691897,20.074642192359306
3.701233744581527,20.037542451517524
3.7212404134711567,20.01305983629919
3.7412470823607866,20.001209820762597
3.7612537512504165,20.001999894623598
3.7812604201400464,20.015429558521774
3.8012670890296762,20.041490324336053
3.821273757919306,20.080165720549573
3.841280426808936,20.13143130266038
3.861287095698566,20.1952546686314
3.8812937645881957,20.2715954793699
3.9013004334778256,20.360405484223524
3.9213071023674555,20.461628551476778
3.9413137712570854,20.57520070382864
3.9613204401467152,20.701050158828977
3.981327109036345,20.839097374248105
4.001333777925975,20.98925509835088
4.021340446815605,21.151428425043516
4.041347115705235,21.32551485385828
4.061353784594864,21.511404354738183
4.0813604534844945,21.708979437580677
4.101367122374125,21.918115226496397
4.121373791263754,22.138679538736046
4.141380460153384,22.370532968235587
4.161387129043014,22.613528973726797
4.181393797932644,22.86751397135759
4.201400466822274,23.132327431763574
4.221407135711903,23.407801981529513
4.2414138046015335,23.693763508976428
4.261420473491164,23.990031274207606
4.281427142380793,24.296418023343946
4.301433811270423,24.612730106876437
4.321440480160053,24.938767602060885
4.341447149049683,25.274324439277606
4.361453817939313,25.619188532276247
4.381460486828942,25.973141912223394
4.4014671557185725,26.335960865468127
4.421473824608203,26.707416074938596
4.441480493497832,27.08727276508023
4.461487162387462,27.475290850243923
4.481493831277092,27.87122508643041
4.501500500166722,28.27482522629491
4.521507169056352,28.685836177314158
4.541513837945981,29.103998163015802
4.5615205068356115,29.52904688716821
4.581527175725242,29.96071370082693
4.601533844614871,30.398725772132337
4.621540513504501,30.84280625875104
4.641547182394131,31.29267448285203
4.661553851283761,31.748046108507037
4.681560520173391,32.20863332140295
4.70156718906302,32.674145010752916
4.7215738579526505,33.14428695329062
4.741580526842281,33.618761999231985
4.76158719573191,34.09727026008651
4.78159386462154,34.57950929819976
4.80160053351117,35.06517431790669
4.8216072024008,35.553958358175585
4.84161387129043,36.04555248662051
4.861620540180059,36.53964599475984
4.8816272090696895,37.03592659439733
4.90163387795932,37.534080615001386
4.921640546848949,38.033793201958396
4.941647215738579,38.534748515574286
4.961653884628209,39.03662993069872
4.981660553517839,39.53912023684554
5.001667222407469,40.041901838683515
5.021673891297098,40.54465695677011
