时间戳,压力传感器1,压力传感器2,True_Label
0.0,54.82919458194101,55.006893600714214,3
0.020001333422228148,59.92275852682393,58.57574337499666,3
0.040002666844456296,62.53792191470156,58.466032716076555,3
0.06000400026668444,65.3123038786753,62.82400552868628,3
0.08000533368891259,68.01592646561431,64.91482452389687,3
0.10000666711114074,67.74937925751448,65.84661033813616,3
0.12000800053336888,67.03184395026355,62.525027518501375,3
0.14000933395559703,68.06506829517123,65.72226017305157,3
0.16001066737782518,72.34411065041007,70.37028148359234,3
0.18001200080005333,72.32699112696912,71.17699752673231,3
0.20001333422228149,77.74305095542967,73.74219455296223,3
0.22001466764450964,82.48117261254201,78.66664305149672,3
0.24001600106673776,87.42769609298033,82.56320234998725,3
0.2600173344889659,90.49572444203496,86.70705126658324,3
0.28001866791119406,85.46097157843437,82.07156960196332,3
0.3000200013334222,87.84461868230899,84.56841913919216,3
0.32002133475565037,83.00358688496918,81.65637376049011,3
0.3400226681778785,81.79182118531087,80.19587205207388,3
0.36002400160010667,85.27337118566555,79.73812096403823,3
0.3800253350223348,88.7996937208646,82.80373396189546,3
0.40002666844456297,94.90512346100805,88.08873724312592,3
0.4200280018667911,94.00149636745746,87.85615484790925,3
0.4400293352890193,91.126436127253,84.68449657569566,3
0.4600306687112474,95.55237957158477,90.25592230624851,3
0.4800320021334755,95.66531236638525,88.67312911514263,3
0.5000333355557037,86.41577104307687,82.68343292226544,3
0.5200346689779318,93.80621037716513,89.31639289452417,3
0.54003600240016,87.21817655887494,79.24484025118201,3
0.5600373358223881,91.66647011818864,84.45042395575055,3
0.5800386692446163,91.29137509424253,83.91514344687792,3
0.6000400026668444,92.6877124769459,84.29220979210332,3
0.6200413360890726,90.78935948871936,84.71008569356857,3
0.6400426695113007,94.93753439108816,87.01641690315867,3
0.6600440029335288,92.06997638809106,85.0011060600671,3
0.680045336355757,87.84447342808585,79.47957084095697,3
0.7000466697779851,89.13391752369209,79.83868749476,3
0.7200480032002133,84.20147208638083,75.16896420257281,3
0.7400493366224414,79.44342305044296,69.73204273280422,3
0.7600506700446696,78.10113981763939,69.25995180979463,3
0.7800520034668977,77.73720623446643,70.11220482048688,3
0.8000533368891259,77.77905982227831,67.7682043969492,3
0.820054670311354,76.00709510935071,66.11151565096104,3
0.8400560037335822,76.02374997601365,68.11068130058317,3
0.8600573371558103,77.91627371773649,67.17181161381826,3
0.8800586705780385,70.93511626953658,63.103792202629755,3
0.9000600040002666,62.93101488794053,55.746765088615625,3
0.9200613374224949,64.12895038806383,53.93190971040683,3
0.940062670844723,61.02665451452306,52.277684671967336,3
0.960064004266951,58.58734621606699,48.6452198175683,3
0.9800653376891793,55.30384605947845,47.262210887808116,3
1.0000666711114075,59.03541886532584,52.08327059017518,3
1.0200680045336354,53.698782702058246,44.28909783678877,3
1.0400693379558636,55.04840395787817,47.0600320318176,3
1.0600706713780919,56.693169271791604,47.24645594232861,3
1.08007200480032,54.10879352924941,43.15431191716488,3
1.100073338222548,46.69585211891206,35.334717680379256,3
1.1200746716447763,45.27664714081638,35.234183201068426,3
1.1400760050670045,38.05988326595147,30.10674228841227,3
1.1600773384892327,37.91411994711814,29.484495445577167,3
1.1800786719114607,37.43852622817154,28.899054874552544,3
1.2000800053336889,39.36820408258992,28.816425203781815,3
1.220081338755917,37.3787880175302,28.70925956459,3
1.2400826721781453,35.82671657797245,27.711699759365523,3
1.2600840056003733,32.30224968208844,25.34272562383276,3
1.2800853390226015,33.45353549824299,24.153581458954182,3
1.3000866724448297,26.797282333696273,18.399907316752635,3
1.3200880058670577,27.188907155844902,20.591177237912643,3
1.3400893392892859,21.88106325335911,15.606706763265446,3
1.360090672711514,19.285312840273217,12.022848531111844,3
1.3800920061337423,19.99367629128115,12.169626879512649,3
1.4000933395559703,27.1558930825718,16.425005772022555,3
1.4200946729781985,26.654458962739856,21.26646778871368,3
1.4400960064004267,24.66481479026868,16.019687556895626,3
1.4600973398226549,26.366186935868573,20.40581772406325,3
1.4800986732448829,24.367093427136343,21.398820364340008,3
1.500100006667111,21.609373237164604,17.267345220558198,3
1.5201013400893393,18.496489114516258,14.72152915182407,3
1.5401026735115675,21.799098938336233,18.135656221297367,3
1.5601040069337955,20.837272487206143,16.4136195234598,3
1.5801053403560237,22.736450405339536,19.129396825746102,3
1.6001066737782519,25.15028326860047,16.96339669674854,3
1.6201080072004799,22.760749290047208,20.953071768726062,3
1.640109340622708,27.103984175677134,23.43584695542915,3
1.6601106740449363,27.966439437804084,24.314588145598652,3
1.6801120074671645,32.867176447238826,32.2074125646962,3
1.7001133408893925,27.63635816871207,24.203010114932297,3
1.7201146743116207,27.055349736932047,22.827255217006094,3
1.740116007733849,30.192320072238317,29.179069907650288,3
1.760117341156077,28.21840313989258,27.03356754397343,3
1.780118674578305,27.34850293030219,26.566321388614746,3
1.8001200080005333,32.83870484143843,31.66101047345036,3
1.8201213414227615,37.55004438393966,35.39299193139392,3
1.8401226748449897,43.769074265351456,41.974668870839885,3
1.8601240082672177,44.615248410696935,43.690948168313696,3
1.880125341689446,44.244753329262636,41.18628380183211,3
1.900126675111674,48.7191995149566,43.806232334044395,3
1.920128008533902,47.315666732591694,45.06402053334081,3
1.9401293419561303,50.310885028570546,48.905620579371096,3
1.9601306753783585,51.28713515664562,48.271156187242084,3
1.9801320088005867,53.446342861664306,51.286762755828384,3
2.000133342222815,59.18554314992079,55.1236505969049,3
2.020134675645043,60.00340975066353,56.9725595133428,3
2.040136009067271,64.35810608433471,62.429813040301134,3
2.060137342489499,67.8383832064122,65.32945946085786,3
2.0801386759117273,64.98658949000249,62.15228105496784,3
2.1001400093339555,66.38488842112747,64.2728753714268,3
2.1201413427561837,68.14974456390698,64.42790977307573,3
2.140142676178412,68.12583390091163,65.52309128960059,3
2.16014400960064,71.93039656646624,70.2828817626051,3
2.1801453430228683,76.5288463943691,72.6801702927758,3
2.200146676445096,78.47104518504932,74.85829405475917,3
2.2201480098673243,81.04659609915527,77.5561530462629,3
2.2401493432895525,82.60377898441462,80.37939373121489,3
2.2601506767117807,86.89594099621279,83.06086063714119,3
2.280152010134009,84.9626415718481,83.30199570524509,3
2.300153343556237,83.92521864815683,80.77124101349496,3
2.3201546769784653,84.99765246638276,82.64357831923138,3
2.340156010400693,85.63942473421012,80.79268746308287,3
2.3601573438229213,82.13341664030773,78.18243097261647,3
2.3801586772451495,87.90584723995178,80.82266253162285,3
2.4001600106673777,90.08648462742619,84.25057496961205,3
2.420161344089606,96.49478352293274,92.39227115429928,3
2.440162677511834,91.86611218293253,86.90502114029539,3
2.4601640109340623,92.61901359175049,86.01712231200362,3
2.4801653443562905,91.43677964262568,87.75347624862606,3
2.5001666777785183,95.7279550240026,86.61940752508825,3
2.5201680112007465,95.19876185735806,89.41158219714298,3
2.5401693446229747,88.8017462456215,83.55036878388854,3
2.560170678045203,90.08903769986355,82.76049005194696,3
2.580172011467431,84.81767659027096,77.35006805235949,3
2.6001733448896593,86.05029678735856,81.42495900984132,3
2.6201746783118876,89.09266020098721,80.64344104115355,3
2.6401760117341153,91.18336224673305,83.93803795701443,3
2.6601773451563435,91.2288186725402,84.44812670772664,3
2.6801786785785717,89.52057669646045,83.00510351681301,3
2.7001800120008,83.40435365266936,75.9632343245469,3
2.720181345423028,84.75500814375994,75.58169795130313,3
2.7401826788452563,77.66397603146875,70.57095256538238,3
2.7601840122674846,78.35387337836494,68.66724191240105,3
2.7801853456897128,78.2001663688225,68.66099779080643,3
2.8001866791119405,81.04593590609744,75.47689025208679,3
2.8201880125341687,79.11535835846999,70.22403410975792,3
2.840189345956397,80.91675001999774,67.76473497977256,3
2.860190679378625,75.7949471110378,64.89331963970554,3
2.8801920128008534,72.68223154007362,62.42222524375424,3
2.9001933462230816,65.05368013289602,58.541173949860465,3
2.9201946796453098,66.05962672553072,58.33107551987143,3
2.9401960130675375,62.077019786154686,52.96364149545963,3
2.9601973464897657,61.29630090394132,53.11570131574279,3
2.980198679911994,61.50619365652981,52.11753957597063,3
3.000200013334222,51.79626423457703,42.48703756586558,3
3.0202013467564504,57.945706574744754,46.901910740801185,3
3.0402026801786786,56.80250133306027,49.293909415210955,3
3.0602040136009068,50.44903042968096,41.38348260268826,3
3.080205347023135,50.56488768513596,40.47290999713572,3
3.1002066804453627,47.7844660570736,37.842738252890264,3
3.120208013867591,43.251073200316235,33.788718662317834,3
3.140209347289819,38.27807524692001,31.164139943121324,3
3.1602106807120474,33.88170866520248,27.26763249772687,3
3.1802120141342756,33.006597915928516,23.365628749277672,3
3.2002133475565038,36.94275999778285,27.79782453436844,3
3.220214680978732,37.5652854419366,27.772087839444694,3
3.2402160144009597,34.996706159704814,29.6632186328847,3
3.260217347823188,31.644716008932885,23.184408170208755,3
3.280218681245416,32.896580592427355,24.708683587382207,3
3.3002200146676444,24.892965192570458,18.297861580901106,3
3.3202213480898726,28.48327482818754,21.615323629863443,3
3.3402226815121008,21.80150221616259,15.940986627592865,3
3.360224014934329,25.22674154685578,17.881728841584774,3
3.380225348356557,22.837456799269283,17.093456095028472,3
3.400226681778785,28.37340593678189,22.89507687412498,3
3.420228015201013,30.370850417661725,23.393807858596087,3
3.4402293486232414,27.73406011324671,22.090583022763493,3
3.4602306820454696,24.028495263941153,16.555818090308783,3
3.480232015467698,24.927484844836368,19.124729204104355,3
3.500233348889926,21.517477153281217,15.816897350262526,3
3.520234682312154,18.081673613035754,13.78667551416724,3
3.540236015734382,22.025671584946995,15.42378102220762,3
3.56023734915661,16.535471191270656,12.486292061734343,3
3.5802386825788384,19.590392124405057,17.82460822268713,3
3.6002400160010666,25.943947651032882,21.317951350372272,3
3.620241349423295,28.756833380374104,23.94200506189178,3
3.640242682845523,27.212372361490285,24.175005906682646,3
3.660244016267751,32.35223248989527,26.67725468603865,3
3.6802453496899794,27.205073421070967,25.470954433056015,3
3.700246683112207,28.080637580041508,26.621364117184605,3
3.7202480165344354,29.895429691026475,22.02333216213113,3
3.7402493499566636,27.925891995147193,25.635108600567232,3
3.760250683378892,34.4500474110405,29.282708768996297,3
3.78025201680112,33.65357855180034,29.9647154246979,3
3.800253350223348,33.643897858974235,30.060264997064795,3
3.8202546836455764,39.287177372060185,37.78212692631949,3
3.840256017067804,41.76104681993306,39.76858301182757,3
3.8602573504900324,41.880695927600904,42.82218592759352,3
3.8802586839122606,46.73155195045197,43.66453638033066,3
3.900260017334489,45.71478655256393,43.15267016899487,3
3.920261350756717,47.87999195715389,45.2830575006072,3
3.940262684178945,46.987751373166844,45.47241112135008,3
3.9602640176011734,46.128991700723766,45.502387131360045,3
3.9802653510234016,55.104096201299726,53.25106804306911,3
4.00026668444563,54.77465735521104,52.31856690126309,3
4.020268017867858,60.77771432589953,58.55196867294379,3
4.040269351290086,61.14199662609808,58.91596928862444,3
4.0602706847123144,62.340312003342476,60.04601369259456,3
