时间戳,压力传感器1,压力传感器2,True_Label
0.0,44.52567691920061,40.723041826094914,3
0.020001333422228148,44.91728873651286,41.86590580638917,3
0.040002666844456296,47.72092839985881,45.999507294265705,3
0.06000400026668444,50.12013269760832,49.03381970070173,3
0.08000533368891259,53.3423789449544,50.63724789294332,3
0.10000666711114074,52.08532569514071,52.36023986017261,3
0.12000800053336888,52.38891119725824,53.72328206700539,3
0.14000933395559703,55.16575944059043,54.75188688439941,3
0.16001066737782518,59.98303502422815,58.59564837299083,3
0.18001200080005333,60.19329495758872,58.58479333962274,3
0.20001333422228149,63.67863100859424,61.63708975270689,3
0.22001466764450964,65.61292715750162,63.89488456594469,3
0.24001600106673776,66.08209339118744,64.73523676161514,3
0.2600173344889659,68.11789572177001,64.77201180172669,3
0.28001866791119406,68.21099162262082,68.60992899628457,3
0.3000200013334222,69.79176848629001,67.40614095030682,3
0.32002133475565037,71.82941925237795,70.01355044987771,3
0.3400226681778785,72.55398901985127,70.5591666956419,3
0.36002400160010667,74.0928467117414,71.60304182934891,3
0.3800253350223348,73.51521736378716,69.76645851362822,3
0.40002666844456297,75.62704040957306,71.94657850304652,3
0.4200280018667911,74.63359190737796,72.8027914490763,3
0.4400293352890193,78.2931293634615,70.93879622612346,3
0.4600306687112474,76.73216787660219,72.70788800961262,3
0.4800320021334755,76.49211827306,73.4556065127637,3
0.5000333355557037,77.33794198461878,72.33773574017553,3
0.5200346689779318,76.69183234203705,72.27292712268587,3
0.54003600240016,75.67863726772894,72.24401940815861,3
0.5600373358223881,76.29546815427301,69.68945067399106,3
0.5800386692446163,74.98229389797145,69.08935621866974,3
0.6000400026668444,74.82207000940382,69.09354631741827,3
0.6200413360890726,75.30801544112927,68.984556804692,3
0.6400426695113007,70.71900316774264,68.60146479489212,3
0.6600440029335288,71.28483578236717,65.4989699111788,3
0.680045336355757,71.97405109357055,65.46583444371866,3
0.7000466697779851,71.60006243275083,63.44578690773539,3
0.7200480032002133,67.3150305514026,62.134492072846975,3
0.7400493366224414,66.18917505987281,61.05077052102811,3
0.7600506700446696,68.09770640458548,59.2747611588947,3
0.7800520034668977,64.4187083873808,56.563156199438716,3
0.8000533368891259,61.871624715254704,55.9736593817687,3
0.820054670311354,61.64332759535784,55.46860077836674,3
0.8400560037335822,59.554457942861816,51.41225263900536,3
0.8600573371558103,57.30981038311463,49.93214087018063,3
0.8800586705780385,54.411140335602965,48.95064276359968,3
0.9000600040002666,53.96608899366437,46.929121118956466,3
0.9200613374224949,50.77873875069827,43.02204885480289,3
0.940062670844723,49.36115500286551,41.53921490982804,3
0.960064004266951,46.589957007700114,38.71883121744845,3
0.9800653376891793,43.53919353916686,35.076533766906685,3
1.0000666711114075,42.66756463321693,35.610114522926736,3
1.0200680045336354,40.795151109326234,33.35906035210454,3
1.0400693379558636,36.86300611502775,29.1798044526725,3
1.0600706713780919,37.38632583085101,27.594159078684456,3
1.08007200480032,33.720600063443676,26.648969909333626,3
1.100073338222548,32.141310381610474,23.523089616219153,3
1.1200746716447763,28.783217006588245,22.459686166546458,3
1.1400760050670045,26.1163520125378,19.828111935846593,3
1.1600773384892327,25.004459174398686,18.314412649236065,3
1.1800786719114607,23.412341339879674,16.287047389927576,3
1.2000800053336889,21.829293728513775,12.369522909685163,3
1.220081338755917,18.640836978644458,11.962515561619522,3
1.2400826721781453,17.565553487516986,10.44325122459639,3
1.2600840056003733,16.84964930115836,12.374118307409386,3
1.2800853390226015,15.555756025685982,9.047097964510305,3
1.3000866724448297,13.493605303429433,7.470421212828276,3
1.3200880058670577,13.330953765570165,6.221133106463974,3
1.3400893392892859,12.7000971088599,4.988224001978963,3
1.360090672711514,10.102684490185718,5.406692612751744,3
